5415,dummy,20190606,DDDD,dummy,Man,dummy,
5416,dummy,20190606,DDDD,dummy,Woman,dummy,
5417,dummy,20190606,DDDD,dummy,Woman,dummy,
5418,dummy,20190606,DDDD,dummy,Man,dummy,
5419,dummy,20190606,DDDD,dummy,Woman,dummy,
5420,dummy,20190606,DDDD,dummy,Man,dummy,
5421,dummy,20190606,DDDD,dummy,Man,dummy,
5422,dummy,20190606,DDDD,dummy,Woman,dummy,
5423,dummy,20190606,DDDD,dummy,Man,dummy,
5424,dummy,20190606,DDDD,dummy,Man,dummy,
5425,dummy,20190606,DDDD,dummy,Man,dummy,
5426,dummy,20190606,DDDD,dummy,Woman,dummy,
5427,dummy,20190606,DDDD,dummy,Man,dummy,
5428,dummy,20190606,DDDD,dummy,Woman,dummy,
5429,dummy,20190606,DDDD,dummy,Man,dummy,
5430,dummy,20190606,DDDD,dummy,Woman,dummy,
5431,dummy,20190606,DDDD,dummy,Man,dummy,
5432,Warren Buffett,19300830,ISTJ,USA,Man,Businessman,There is no formula to figure [value] out. You have to know the business [and the company] has to be run by honest and able people.
5433,dummy,20190606,DDDD,dummy,Man,dummy,
5434,dummy,20190606,DDDD,dummy,Man,dummy,
5435,dummy,20190606,DDDD,dummy,Man,dummy,
5436,dummy,20190606,DDDD,dummy,Man,dummy,
5437,dummy,20190606,DDDD,dummy,Man,dummy,
5438,dummy,20190606,DDDD,dummy,Woman,dummy,
5439,dummy,20190606,DDDD,dummy,Man,dummy,
5440,dummy,20190606,DDDD,dummy,Man,dummy,
5441,dummy,20190606,DDDD,dummy,Man,dummy,
5442,dummy,20190606,DDDD,dummy,Man,dummy,
5443,dummy,20190606,DDDD,dummy,Woman,dummy,
5444,dummy,20190606,DDDD,dummy,Woman,dummy,
5445,dummy,20190606,DDDD,dummy,Woman,dummy,
5446,dummy,20190606,DDDD,dummy,Woman,dummy,
5447,Angelina Jolie,19750604,ESTP,USA,Woman,Artist,"I don't believe in guilt, I believe in living on impulse."
5448,dummy,20190606,DDDD,dummy,Woman,dummy,
5449,dummy,20190606,DDDD,dummy,Man,dummy,
5450,Rush Limbaugh,19510112,ENTJ,USA,Man,Broadcaster,The only reason people are willing to pay me [$400 million] is because the people who invest in me get results beyond their expectations.
5451,dummy,20190606,DDDD,dummy,Man,dummy,
5452,dummy,20190606,DDDD,dummy,Man,dummy,
5453,dummy,20190606,DDDD,dummy,Woman,dummy,
5454,dummy,20190606,DDDD,dummy,Woman,dummy,
5455,dummy,20190606,DDDD,dummy,Man,dummy,
5456,dummy,20190606,DDDD,dummy,Man,dummy,
5457,dummy,20190606,DDDD,dummy,Man,dummy,
5458,dummy,20190606,DDDD,dummy,Woman,dummy,
5459,Lindsay Lohan,19860702,ESFP,USA,Woman,Artist,Never say never. The things that you don't plan are the best. I'm a very spontaneous person.
5460,dummy,20190606,DDDD,dummy,Woman,dummy,
5461,James Lipton,19260919,ENFJ,USA,Man,Artist,"When you're talking about the thing that is most important to someone, they're liable to feel something strong."
5462,dummy,20190606,DDDD,dummy,Man,dummy,
5463,dummy,20190606,DDDD,dummy,Woman,dummy,
5464,dummy,20190606,DDDD,dummy,Man,dummy,
5465,dummy,20190606,DDDD,dummy,Woman,dummy,
5466,dummy,20190606,DDDD,dummy,Man,dummy,
5467,dummy,20190606,DDDD,dummy,Woman,dummy,
5468,dummy,20190606,DDDD,dummy,Woman,dummy,
5469,dummy,20190606,DDDD,dummy,Woman,dummy,
5470,dummy,20190606,DDDD,dummy,Woman,dummy,
5471,dummy,20190606,DDDD,dummy,Woman,dummy,
5472,dummy,20190606,DDDD,dummy,Man,dummy,
5473,dummy,20190606,DDDD,dummy,Man,dummy,
5474,dummy,20190606,DDDD,dummy,Man,dummy,
5475,dummy,20190606,DDDD,dummy,Woman,dummy,
5476,dummy,20190606,DDDD,dummy,Man,dummy,
5477,dummy,20190606,DDDD,dummy,Man,dummy,
5478,Liv Tyler,19770701,ISFP,USA,Man,Artist,"There is no definition of beauty, but when you can see someone's spirit coming through, something unexplainable, that's beautiful to me."
5479,dummy,20190606,DDDD,dummy,Man,dummy,
5480,dummy,20190606,DDDD,dummy,Woman,dummy,
5481,dummy,20190606,DDDD,dummy,Woman,dummy,
5482,dummy,20190606,DDDD,dummy,Man,dummy,
5483,dummy,20190606,DDDD,dummy,Man,dummy,
5484,dummy,20190606,DDDD,dummy,Woman,dummy,
5485,dummy,20190606,DDDD,dummy,Man,dummy,
5486,dummy,20190606,DDDD,dummy,Man,dummy,
5487,dummy,20190606,DDDD,dummy,Woman,dummy,
5488,dummy,20190606,DDDD,dummy,Woman,dummy,
5489,dummy,20190606,DDDD,dummy,Man,dummy,
5490,dummy,20190606,DDDD,dummy,Man,dummy,
5491,dummy,20190606,DDDD,dummy,Woman,dummy,
5492,dummy,20190606,DDDD,dummy,Man,dummy,
5493,dummy,20190606,DDDD,dummy,Woman,dummy,
5494,Alan Greenspan,19260306,INTP,USA,Man,Politician,"I had always viewed myself as an observer of events, never as a partaker of them."
5495,dummy,20190606,DDDD,dummy,Woman,dummy,
5496,dummy,20190606,DDDD,dummy,Man,dummy,
5497,dummy,20190606,DDDD,dummy,Woman,dummy,
5498,dummy,20190606,DDDD,dummy,Woman,dummy,
5499,dummy,20190606,DDDD,dummy,Man,dummy,
5500,dummy,20190606,DDDD,dummy,Man,dummy,
5501,dummy,20190606,DDDD,dummy,Man,dummy,
5502,dummy,20190606,DDDD,dummy,Man,dummy,
5503,dummy,20190606,DDDD,dummy,Man,dummy,
5504,dummy,20190606,DDDD,dummy,Woman,dummy,
5505,dummy,20190606,DDDD,dummy,Woman,dummy,
5506,dummy,20190606,DDDD,dummy,Woman,dummy,
5507,dummy,20190606,DDDD,dummy,Man,dummy,
5508,dummy,20190606,DDDD,dummy,Man,dummy,
5509,dummy,20190606,DDDD,dummy,Woman,dummy,
5510,dummy,20190606,DDDD,dummy,Woman,dummy,
5511,dummy,20190606,DDDD,dummy,Man,dummy,
5512,dummy,20190606,DDDD,dummy,Woman,dummy,
5513,dummy,20190606,DDDD,dummy,Man,dummy,
5514,dummy,20190606,DDDD,dummy,Man,dummy,
5515,dummy,20190606,DDDD,dummy,Man,dummy,
5516,dummy,20190606,DDDD,dummy,Woman,dummy,
5517,dummy,20190606,DDDD,dummy,Woman,dummy,
5518,dummy,20190606,DDDD,dummy,Woman,dummy,
5519,dummy,20190606,DDDD,dummy,Woman,dummy,
5520,dummy,20190606,DDDD,dummy,Man,dummy,
5521,dummy,20190606,DDDD,dummy,Man,dummy,
5522,dummy,20190606,DDDD,dummy,Woman,dummy,
5523,dummy,20190606,DDDD,dummy,Man,dummy,
5524,dummy,20190606,DDDD,dummy,Man,dummy,
5525,dummy,20190606,DDDD,dummy,Man,dummy,
5526,dummy,20190606,DDDD,dummy,Man,dummy,
5527,dummy,20190606,DDDD,dummy,Man,dummy,
5528,dummy,20190606,DDDD,dummy,Man,dummy,
5529,dummy,20190606,DDDD,dummy,Man,dummy,
5530,dummy,20190606,DDDD,dummy,Man,dummy,
5531,dummy,20190606,DDDD,dummy,Man,dummy,
5532,dummy,20190606,DDDD,dummy,Woman,dummy,
5533,Jack White,19750709,ENFP,USA,Man,Artist,"Passion, for me, is like a shark - it never stops moving."
5534,dummy,20190606,DDDD,dummy,Woman,dummy,
5535,dummy,20190606,DDDD,dummy,Woman,dummy,
5536,dummy,20190606,DDDD,dummy,Woman,dummy,
5537,dummy,20190606,DDDD,dummy,Man,dummy,
5538,dummy,20190606,DDDD,dummy,Woman,dummy,
5539,dummy,20190606,DDDD,dummy,Man,dummy,
5540,dummy,20190606,DDDD,dummy,Man,dummy,
5541,dummy,20190606,DDDD,dummy,Woman,dummy,
5542,dummy,20190606,DDDD,dummy,Woman,dummy,
5543,dummy,20190606,DDDD,dummy,Woman,dummy,
5544,Katie Holmes,19781218,ISFJ,USA,Woman,Artist,I identify with people who work really hard. ... I love strong [people] and I love being inspired by people who fight for what they believe in ... work hard ... and have integrity.
5545,dummy,20190606,DDDD,dummy,Woman,dummy,
5546,dummy,20190606,DDDD,dummy,Man,dummy,
5547,dummy,20190606,DDDD,dummy,Woman,dummy,
5548,dummy,20190606,DDDD,dummy,Woman,dummy,
5549,dummy,20190606,DDDD,dummy,Man,dummy,
5550,dummy,20190606,DDDD,dummy,Woman,dummy,
5551,dummy,20190606,DDDD,dummy,Woman,dummy,
5552,dummy,20190606,DDDD,dummy,Woman,dummy,
5553,dummy,20190606,DDDD,dummy,Woman,dummy,
5554,dummy,20190606,DDDD,dummy,Woman,dummy,
5555,dummy,20190606,DDDD,dummy,Man,dummy,
5556,dummy,20190606,DDDD,dummy,Man,dummy,
5557,dummy,20190606,DDDD,dummy,Woman,dummy,
5558,dummy,20190606,DDDD,dummy,Man,dummy,
5559,dummy,20190606,DDDD,dummy,Woman,dummy,
5560,dummy,20190606,DDDD,dummy,Woman,dummy,
5561,dummy,20190606,DDDD,dummy,Man,dummy,
5562,dummy,20190606,DDDD,dummy,Man,dummy,
5563,dummy,20190606,DDDD,dummy,Woman,dummy,
5564,dummy,20190606,DDDD,dummy,Man,dummy,
5565,dummy,20190606,DDDD,dummy,Woman,dummy,
5566,dummy,20190606,DDDD,dummy,Man,dummy,
5567,dummy,20190606,DDDD,dummy,Woman,dummy,
5568,dummy,20190606,DDDD,dummy,Woman,dummy,
5569,dummy,20190606,DDDD,dummy,Man,dummy,
5570,dummy,20190606,DDDD,dummy,Man,dummy,
5571,dummy,20190606,DDDD,dummy,Man,dummy,
5572,dummy,20190606,DDDD,dummy,Woman,dummy,
5573,Jack Nicholson,19370422,ESTP,USA,Man,Artist,[I've] been a rogue most of my life.
5574,dummy,20190606,DDDD,dummy,Man,dummy,
5575,dummy,20190606,DDDD,dummy,Woman,dummy,
5576,dummy,20190606,DDDD,dummy,Man,dummy,
5577,dummy,20190606,DDDD,dummy,Man,dummy,
5578,dummy,20190606,DDDD,dummy,Man,dummy,
5579,dummy,20190606,DDDD,dummy,Woman,dummy,
5580,dummy,20190606,DDDD,dummy,Woman,dummy,
5581,dummy,20190606,DDDD,dummy,Woman,dummy,
5582,dummy,20190606,DDDD,dummy,Woman,dummy,
5583,dummy,20190606,DDDD,dummy,Woman,dummy,
5584,dummy,20190606,DDDD,dummy,Woman,dummy,
5585,dummy,20190606,DDDD,dummy,Woman,dummy,
5586,dummy,20190606,DDDD,dummy,Woman,dummy,
5587,dummy,20190606,DDDD,dummy,Woman,dummy,
5588,dummy,20190606,DDDD,dummy,Woman,dummy,
5589,dummy,20190606,DDDD,dummy,Man,dummy,
5590,Glenn Beck,19640210,ESTP,USA,Man,Businessman,"If there's one thing that liberals, conservatives, communists, capitalists, vegetarians, teetotalers, pet lovers, bureaucrats, Republicans, and Democrats can all agree on, it's telling you how you should live your life."
5591,dummy,20190606,DDDD,dummy,Woman,dummy,
5592,dummy,20190606,DDDD,dummy,Woman,dummy,
5593,dummy,20190606,DDDD,dummy,Man,dummy,
5594,dummy,20190606,DDDD,dummy,Man,dummy,
5595,dummy,20190606,DDDD,dummy,Woman,dummy,
5596,dummy,20190606,DDDD,dummy,Man,dummy,
5597,dummy,20190606,DDDD,dummy,Man,dummy,
5598,dummy,20190606,DDDD,dummy,Woman,dummy,
5599,dummy,20190606,DDDD,dummy,Man,dummy,
5600,dummy,20190606,DDDD,dummy,Man,dummy,
5601,dummy,20190606,DDDD,dummy,Woman,dummy,
5602,dummy,20190606,DDDD,dummy,Man,dummy,
5603,dummy,20190606,DDDD,dummy,Woman,dummy,
5604,dummy,20190606,DDDD,dummy,Woman,dummy,
5605,dummy,20190606,DDDD,dummy,Woman,dummy,
5606,dummy,20190606,DDDD,dummy,Woman,dummy,
5607,Patrick Stewart,19400713,INTJ,UK,Man,Artist,[I am compelled by] obsession. Passion. Commitment to one thing.
5608,dummy,20190606,DDDD,dummy,Woman,dummy,
5609,dummy,20190606,DDDD,dummy,Woman,dummy,
5610,dummy,20190606,DDDD,dummy,Woman,dummy,
5611,dummy,20190606,DDDD,dummy,Woman,dummy,
5612,dummy,20190606,DDDD,dummy,Woman,dummy,
5613,dummy,20190606,DDDD,dummy,Man,dummy,
5614,dummy,20190606,DDDD,dummy,Man,dummy,
5615,dummy,20190606,DDDD,dummy,Man,dummy,
5616,dummy,20190606,DDDD,dummy,Woman,dummy,
5617,dummy,20190606,DDDD,dummy,Man,dummy,
5618,dummy,20190606,DDDD,dummy,Woman,dummy,
5619,Kirsten Dunst,19820430,ISFJ,USA,Woman,Artist,"People always tell me, 'Don't work so much,' but I can't help it. I feel like all the things I've done are important to get to this adult stage and now I'm getting all these adult offers, so it's working."
5620,dummy,20190606,DDDD,dummy,Woman,dummy,
5621,dummy,20190606,DDDD,dummy,Woman,dummy,
5622,dummy,20190606,DDDD,dummy,Woman,dummy,
5623,dummy,20190606,DDDD,dummy,Woman,dummy,
5624,dummy,20190606,DDDD,dummy,Man,dummy,
5625,dummy,20190606,DDDD,dummy,Woman,dummy,
5626,dummy,20190606,DDDD,dummy,Man,dummy,
5627,dummy,20190606,DDDD,dummy,Man,dummy,
5628,dummy,20190606,DDDD,dummy,Man,dummy,
5629,dummy,20190606,DDDD,dummy,Man,dummy,
5630,dummy,20190606,DDDD,dummy,Man,dummy,
5631,dummy,20190606,DDDD,dummy,Woman,dummy,
5632,dummy,20190606,DDDD,dummy,Man,dummy,
5633,dummy,20190606,DDDD,dummy,Man,dummy,
5634,dummy,20190606,DDDD,dummy,Woman,dummy,
5635,dummy,20190606,DDDD,dummy,Woman,dummy,
5636,dummy,20190606,DDDD,dummy,Man,dummy,
5637,dummy,20190606,DDDD,dummy,Woman,dummy,
5638,dummy,20190606,DDDD,dummy,Woman,dummy,
5639,dummy,20190606,DDDD,dummy,Man,dummy,
5640,dummy,20190606,DDDD,dummy,Woman,dummy,
5641,dummy,20190606,DDDD,dummy,Man,dummy,
5642,dummy,20190606,DDDD,dummy,Woman,dummy,
5643,Ron Paul,19350820,ISTP,USA,Man,Politician,I did not need to be convinced of the merits of individual freedom - for me that came naturally.
5644,dummy,20190606,DDDD,dummy,Woman,dummy,
5645,dummy,20190606,DDDD,dummy,Man,dummy,
5646,dummy,20190606,DDDD,dummy,Woman,dummy,
5647,dummy,20190606,DDDD,dummy,Woman,dummy,
5648,dummy,20190606,DDDD,dummy,Woman,dummy,
5649,dummy,20190606,DDDD,dummy,Woman,dummy,
5650,dummy,20190606,DDDD,dummy,Man,dummy,
5651,dummy,20190606,DDDD,dummy,Woman,dummy,
5652,dummy,20190606,DDDD,dummy,Man,dummy,
5653,dummy,20190606,DDDD,dummy,Woman,dummy,
5654,dummy,20190606,DDDD,dummy,Woman,dummy,
5655,dummy,20190606,DDDD,dummy,Man,dummy,
5656,dummy,20190606,DDDD,dummy,Woman,dummy,
5657,Skrillex,19880105,ISFP,USA,Man,Artist,I never try to overthink things.
5658,dummy,20190606,DDDD,dummy,Woman,dummy,
5659,dummy,20190606,DDDD,dummy,Man,dummy,
5660,dummy,20190606,DDDD,dummy,Woman,dummy,
5661,dummy,20190606,DDDD,dummy,Man,dummy,
5662,dummy,20190606,DDDD,dummy,Man,dummy,
5663,dummy,20190606,DDDD,dummy,Woman,dummy,
5664,Zac Efron,19871018,ISFP,USA,Man,Artist,I'll never try to put on a fake image. I'm just Zac.
5665,dummy,20190606,DDDD,dummy,Woman,dummy,
5666,dummy,20190606,DDDD,dummy,Man,dummy,
5667,dummy,20190606,DDDD,dummy,Woman,dummy,
5668,dummy,20190606,DDDD,dummy,Man,dummy,
5669,dummy,20190606,DDDD,dummy,Man,dummy,
5670,dummy,20190606,DDDD,dummy,Woman,dummy,
5671,dummy,20190606,DDDD,dummy,Woman,dummy,
5672,dummy,20190606,DDDD,dummy,Woman,dummy,
5673,dummy,20190606,DDDD,dummy,Woman,dummy,
5674,dummy,20190606,DDDD,dummy,Man,dummy,
5675,dummy,20190606,DDDD,dummy,Man,dummy,
5676,dummy,20190606,DDDD,dummy,Man,dummy,
5677,dummy,20190606,DDDD,dummy,Man,dummy,
5678,dummy,20190606,DDDD,dummy,Man,dummy,
5679,dummy,20190606,DDDD,dummy,Woman,dummy,
5680,dummy,20190606,DDDD,dummy,Woman,dummy,
5681,dummy,20190606,DDDD,dummy,Woman,dummy,
5682,dummy,20190606,DDDD,dummy,Woman,dummy,
5683,dummy,20190606,DDDD,dummy,Woman,dummy,
5684,dummy,20190606,DDDD,dummy,Man,dummy,
5685,dummy,20190606,DDDD,dummy,Man,dummy,
5686,dummy,20190606,DDDD,dummy,Woman,dummy,
5687,dummy,20190606,DDDD,dummy,Man,dummy,
5688,dummy,20190606,DDDD,dummy,Woman,dummy,
5689,dummy,20190606,DDDD,dummy,Man,dummy,
5690,dummy,20190606,DDDD,dummy,Man,dummy,
5691,dummy,20190606,DDDD,dummy,Man,dummy,
5692,dummy,20190606,DDDD,dummy,Woman,dummy,
5693,dummy,20190606,DDDD,dummy,Woman,dummy,
5694,dummy,20190606,DDDD,dummy,Woman,dummy,
5695,dummy,20190606,DDDD,dummy,Man,dummy,
5696,dummy,20190606,DDDD,dummy,Woman,dummy,
5697,Christopher Walken,19430331,ISFJ,USA,Man,Artist,I believe in saving money. I believe in having a house. I believe in keeping things clean. ... Slow and steady is a very good thing for me. It works for me.
5698,dummy,20190606,DDDD,dummy,Man,dummy,
5699,dummy,20190606,DDDD,dummy,Man,dummy,
5700,dummy,20190606,DDDD,dummy,Woman,dummy,
5701,Napoleon Bonaparte,17690815,ENTJ,France,Man,Politician,An empty throne always tempts me.
5702,dummy,20190606,DDDD,dummy,Man,dummy,
5703,dummy,20190606,DDDD,dummy,Woman,dummy,
5704,dummy,20190606,DDDD,dummy,Man,dummy,
5705,Audrey Hepburn,19290504,ISFP,UK,Woman,Artist,I think life is all about ... children and flowers.
5706,dummy,20190606,DDDD,dummy,Woman,dummy,
5707,dummy,20190606,DDDD,dummy,Woman,dummy,
5708,dummy,20190606,DDDD,dummy,Woman,dummy,
5709,dummy,20190606,DDDD,dummy,Man,dummy,
5710,dummy,20190606,DDDD,dummy,Man,dummy,
5711,dummy,20190606,DDDD,dummy,Man,dummy,
5712,dummy,20190606,DDDD,dummy,Woman,dummy,
5713,dummy,20190606,DDDD,dummy,Woman,dummy,
5714,dummy,20190606,DDDD,dummy,Man,dummy,
5715,dummy,20190606,DDDD,dummy,Man,dummy,
5716,dummy,20190606,DDDD,dummy,Man,dummy,
5717,dummy,20190606,DDDD,dummy,Woman,dummy,
5718,dummy,20190606,DDDD,dummy,Woman,dummy,
5719,dummy,20190606,DDDD,dummy,Man,dummy,
5720,dummy,20190606,DDDD,dummy,Man,dummy,
5721,dummy,20190606,DDDD,dummy,Woman,dummy,
5722,dummy,20190606,DDDD,dummy,Woman,dummy,
5723,dummy,20190606,DDDD,dummy,Woman,dummy,
5724,dummy,20190606,DDDD,dummy,Man,dummy,
5725,dummy,20190606,DDDD,dummy,Woman,dummy,
5726,dummy,20190606,DDDD,dummy,Woman,dummy,
5727,dummy,20190606,DDDD,dummy,Woman,dummy,
5728,dummy,20190606,DDDD,dummy,Woman,dummy,
5729,dummy,20190606,DDDD,dummy,Man,dummy,
5730,dummy,20190606,DDDD,dummy,Woman,dummy,
5731,dummy,20190606,DDDD,dummy,Woman,dummy,
5732,dummy,20190606,DDDD,dummy,Man,dummy,
5733,dummy,20190606,DDDD,dummy,Woman,dummy,
5734,dummy,20190606,DDDD,dummy,Woman,dummy,
5735,dummy,20190606,DDDD,dummy,Man,dummy,
5736,dummy,20190606,DDDD,dummy,Woman,dummy,
5737,dummy,20190606,DDDD,dummy,Woman,dummy,
5738,dummy,20190606,DDDD,dummy,Man,dummy,
5739,dummy,20190606,DDDD,dummy,Woman,dummy,
5740,dummy,20190606,DDDD,dummy,Man,dummy,
5741,dummy,20190606,DDDD,dummy,Man,dummy,
5742,dummy,20190606,DDDD,dummy,Woman,dummy,
5743,dummy,20190606,DDDD,dummy,Woman,dummy,
5744,dummy,20190606,DDDD,dummy,Woman,dummy,
5745,dummy,20190606,DDDD,dummy,Man,dummy,
5746,dummy,20190606,DDDD,dummy,Woman,dummy,
5747,dummy,20190606,DDDD,dummy,Man,dummy,
5748,dummy,20190606,DDDD,dummy,Woman,dummy,
5749,dummy,20190606,DDDD,dummy,Man,dummy,
5750,dummy,20190606,DDDD,dummy,Man,dummy,
5751,dummy,20190606,DDDD,dummy,Man,dummy,
5752,dummy,20190606,DDDD,dummy,Man,dummy,
5753,Alan Watts,19150106,ENFP,UK,Man,Scholar,"Being brought up and 'educated' is a form of hypnosis, brainwashing, and indoctrination that is extremely difficult to survive with one's senses intact."
5754,dummy,20190606,DDDD,dummy,Woman,dummy,
5755,dummy,20190606,DDDD,dummy,Woman,dummy,
5756,dummy,20190606,DDDD,dummy,Man,dummy,
5757,dummy,20190606,DDDD,dummy,Woman,dummy,
5758,Fiona Apple,19770913,INFP,USA,Woman,Artist,"[I didn't like the fact that representatives from Sony Music wanted to okay my tracks because] then they're in on the songwriting. And if I start doing that, then I'm dead."
5759,Robert De Niro,19430817,ISTJ,USA,Man,Artist,You don't just play a part. You've got to earn the right to play it.
5760,dummy,20190606,DDDD,dummy,Man,dummy,
5761,Al Gore,19480331,ENTJ,USA,Man,Politician,There is in all human beings a natural instinct for power.
5762,dummy,20190606,DDDD,dummy,Man,dummy,
5763,dummy,20190606,DDDD,dummy,Woman,dummy,
5764,dummy,20190606,DDDD,dummy,Man,dummy,
5765,dummy,20190606,DDDD,dummy,Man,dummy,
5766,dummy,20190606,DDDD,dummy,Woman,dummy,
5767,dummy,20190606,DDDD,dummy,Woman,dummy,
5768,dummy,20190606,DDDD,dummy,Woman,dummy,
5769,dummy,20190606,DDDD,dummy,Woman,dummy,
5770,dummy,20190606,DDDD,dummy,Man,dummy,
5771,dummy,20190606,DDDD,dummy,Man,dummy,
5772,dummy,20190606,DDDD,dummy,Man,dummy,
5773,dummy,20190606,DDDD,dummy,Man,dummy,
5774,dummy,20190606,DDDD,dummy,Man,dummy,
5775,dummy,20190606,DDDD,dummy,Woman,dummy,
5776,dummy,20190606,DDDD,dummy,Man,dummy,
5777,dummy,20190606,DDDD,dummy,Woman,dummy,
5778,dummy,20190606,DDDD,dummy,Man,dummy,
5779,dummy,20190606,DDDD,dummy,Woman,dummy,
5780,dummy,20190606,DDDD,dummy,Woman,dummy,
5781,dummy,20190606,DDDD,dummy,Man,dummy,
5782,dummy,20190606,DDDD,dummy,Woman,dummy,
5783,dummy,20190606,DDDD,dummy,Woman,dummy,
5784,dummy,20190606,DDDD,dummy,Woman,dummy,
5785,dummy,20190606,DDDD,dummy,Woman,dummy,
5786,dummy,20190606,DDDD,dummy,Man,dummy,
5787,dummy,20190606,DDDD,dummy,Man,dummy,
5788,dummy,20190606,DDDD,dummy,Man,dummy,
5789,dummy,20190606,DDDD,dummy,Woman,dummy,
5790,dummy,20190606,DDDD,dummy,Woman,dummy,
5791,Joseph Ratzinger,19270416,ISTJ,Germany,Man,Cleric,[I am not] one of those thoughtless people who always uncritically accept what is new as necessarily better.
5792,dummy,20190606,DDDD,dummy,Woman,dummy,
5793,dummy,20190606,DDDD,dummy,Woman,dummy,
5794,dummy,20190606,DDDD,dummy,Woman,dummy,
5795,dummy,20190606,DDDD,dummy,Man,dummy,
5796,dummy,20190606,DDDD,dummy,Man,dummy,
5797,dummy,20190606,DDDD,dummy,Woman,dummy,
5798,dummy,20190606,DDDD,dummy,Woman,dummy,
5799,dummy,20190606,DDDD,dummy,Man,dummy,
5800,dummy,20190606,DDDD,dummy,Woman,dummy,
5801,dummy,20190606,DDDD,dummy,Man,dummy,
5802,dummy,20190606,DDDD,dummy,Man,dummy,
5803,dummy,20190606,DDDD,dummy,Man,dummy,
5804,dummy,20190606,DDDD,dummy,Man,dummy,
5805,dummy,20190606,DDDD,dummy,Man,dummy,
5806,dummy,20190606,DDDD,dummy,Man,dummy,
5807,dummy,20190606,DDDD,dummy,Woman,dummy,
5808,dummy,20190606,DDDD,dummy,Woman,dummy,
5809,dummy,20190606,DDDD,dummy,Woman,dummy,
5810,dummy,20190606,DDDD,dummy,Man,dummy,
5811,Miley Cyrus,19921123,ESTP,USA,Woman,Artist,"I'm more extreme and badass than most guys, but that doesn't make me a boy. ... I can bake a cupcake and then go play hockey."
5812,dummy,20190606,DDDD,dummy,Woman,dummy,
5813,dummy,20190606,DDDD,dummy,Man,dummy,
5814,dummy,20190606,DDDD,dummy,Man,dummy,
5815,dummy,20190606,DDDD,dummy,Man,dummy,
5816,dummy,20190606,DDDD,dummy,Man,dummy,
5817,dummy,20190606,DDDD,dummy,Woman,dummy,
5818,dummy,20190606,DDDD,dummy,Woman,dummy,
5819,dummy,20190606,DDDD,dummy,Man,dummy,
5820,dummy,20190606,DDDD,dummy,Woman,dummy,
5821,dummy,20190606,DDDD,dummy,Woman,dummy,
5822,dummy,20190606,DDDD,dummy,Woman,dummy,
5823,dummy,20190606,DDDD,dummy,Man,dummy,
5824,dummy,20190606,DDDD,dummy,Man,dummy,
5825,dummy,20190606,DDDD,dummy,Woman,dummy,
5826,dummy,20190606,DDDD,dummy,Man,dummy,
5827,dummy,20190606,DDDD,dummy,Man,dummy,
5828,dummy,20190606,DDDD,dummy,Woman,dummy,
5829,dummy,20190606,DDDD,dummy,Woman,dummy,
5830,dummy,20190606,DDDD,dummy,Man,dummy,
5831,dummy,20190606,DDDD,dummy,Woman,dummy,
5832,dummy,20190606,DDDD,dummy,Woman,dummy,
5833,dummy,20190606,DDDD,dummy,Man,dummy,
5834,dummy,20190606,DDDD,dummy,Man,dummy,
5835,dummy,20190606,DDDD,dummy,Woman,dummy,
5836,dummy,20190606,DDDD,dummy,Man,dummy,
5837,dummy,20190606,DDDD,dummy,Woman,dummy,
5838,dummy,20190606,DDDD,dummy,Woman,dummy,
5839,dummy,20190606,DDDD,dummy,Man,dummy,
5840,dummy,20190606,DDDD,dummy,Woman,dummy,
5841,dummy,20190606,DDDD,dummy,Woman,dummy,
5842,dummy,20190606,DDDD,dummy,Woman,dummy,
5843,dummy,20190606,DDDD,dummy,Woman,dummy,
5844,dummy,20190606,DDDD,dummy,Woman,dummy,
5845,dummy,20190606,DDDD,dummy,Woman,dummy,
5846,dummy,20190606,DDDD,dummy,Woman,dummy,
5847,dummy,20190606,DDDD,dummy,Man,dummy,
5848,dummy,20190606,DDDD,dummy,Man,dummy,
5849,dummy,20190606,DDDD,dummy,Man,dummy,
5850,dummy,20190606,DDDD,dummy,Woman,dummy,
5851,dummy,20190606,DDDD,dummy,Woman,dummy,
5852,dummy,20190606,DDDD,dummy,Man,dummy,
5853,dummy,20190606,DDDD,dummy,Woman,dummy,
5854,dummy,20190606,DDDD,dummy,Woman,dummy,
5855,dummy,20190606,DDDD,dummy,Man,dummy,
5856,dummy,20190606,DDDD,dummy,Woman,dummy,
5857,dummy,20190606,DDDD,dummy,Woman,dummy,
5858,dummy,20190606,DDDD,dummy,Woman,dummy,
5859,dummy,20190606,DDDD,dummy,Woman,dummy,
5860,dummy,20190606,DDDD,dummy,Woman,dummy,
5861,dummy,20190606,DDDD,dummy,Man,dummy,
5862,dummy,20190606,DDDD,dummy,Woman,dummy,
5863,dummy,20190606,DDDD,dummy,Woman,dummy,
5864,dummy,20190606,DDDD,dummy,Man,dummy,
5865,dummy,20190606,DDDD,dummy,Woman,dummy,
5866,dummy,20190606,DDDD,dummy,Man,dummy,
5867,dummy,20190606,DDDD,dummy,Man,dummy,
5868,dummy,20190606,DDDD,dummy,Woman,dummy,
5869,Elizabeth Holmes,19840203,ISTJ,USA,Woman,Businessman,[I'm] patient and ... building this company for the very long term.
5870,dummy,20190606,DDDD,dummy,Man,dummy,
5871,dummy,20190606,DDDD,dummy,Woman,dummy,
